호선,외부코드,전철역코드,전철역명,출구번호,역세권명
2,207,207,상왕십리,2,시립동부병원
2,207,207,상왕십리,2,왕십리우체국
2,207,207,상왕십리,2,한국전력
2,207,207,상왕십리,2,왕십리 도선동주민센터
2,207,207,상왕십리,3,왕십리종합시장
2,207,207,상왕십리,3,한국예술고교
2,207,207,상왕십리,3,마이크로병원
2,207,207,상왕십리,4,무학초등학교
2,207,207,상왕십리,4,무학현대아파트
2,207,207,상왕십리,4,왕십리2동사무소
2,207,207,상왕십리,4,하왕십리동
2,207,207,상왕십리,4,하왕파출소
2,207,207,상왕십리,5,한신무학아파트
2,207,207,상왕십리,6,도로교통안전관리공단
2,207,207,상왕십리,6,성동고교
2,207,207,상왕십리,6,한진아파트
2,208,208,왕십리,1,도선동
2,208,208,왕십리,1,왕십리종합시장
2,208,208,왕십리,1,한국예술고등학교
2,208,208,왕십리,1,전풍호텔
2,208,208,왕십리,1,교보생명
2,208,208,왕십리,1,외환은행
2,208,208,왕십리,1,제일은행
2,208,208,왕십리,1,성심병원
2,208,208,왕십리,10,성동우체국
2,208,208,왕십리,10,행당시장
2,208,208,왕십리,10,무학교회
2,208,208,왕십리,11,왕십리2동
2,208,208,왕십리,11,왕십리2동
2,208,208,왕십리,11,농협/ 우리은행
2,208,208,왕십리,11,행당시장
2,208,208,왕십리,2,도선동
2,208,208,왕십리,2,한국예술고등학교
2,208,208,왕십리,2,성동보건소
2,208,208,왕십리,2,소방서
2,208,208,왕십리,2,EMI학원
2,208,208,왕십리,2,왕십리종합시장
2,208,208,왕십리,3,성동경찰서
2,208,208,왕십리,3,성동구청
2,208,208,왕십리,3,두산아파트
2,208,208,왕십리,3,청계벽산아파트
2,208,208,왕십리,4,성동경찰서
2,208,208,왕십리,5,왕십리역환승주차장
2,208,208,왕십리,5,민자역사
2,208,208,왕십리,5,이마트
2,208,208,왕십리,6,동마중학교
2,208,208,왕십리,6,한양여중고교
2,208,208,왕십리,6,한양대학교
2,208,208,왕십리,6,한양대 병원
2,208,208,왕십리,6,세림아파트
2,208,208,왕십리,7,삼부아파트
2,208,208,왕십리,7,마을버스 정류장
2,208,208,왕십리,7,삼부아파트
2,208,208,왕십리,8,행당1파출소
2,208,208,왕십리,8,행당지구대
2,208,208,왕십리,9,동부수도사업소
2,208,208,왕십리,9,성동구민회관
2,208,208,왕십리,9,행당1동사무소
